Classe,Region,Level,Year,Pop_Prop,Pop_Bias,Pop_Bias_SE,Global_Acc,Allocation_Tot,Quantity_Tot,Producer_Acc,Producer_stdErr,User_Acc,User_stdErr
TOTAL,Mata Atlântica,l2,2018,1.0,0.0,0.03237383927938853,84.29876683817103,8.042374239230025,7.658858922598956,0.8429876683817144,0.018673904162731163,0.8429876683817144,0.018681548924359193
1.1. Formação Florestal,Mata Atlântica,l2,2019,0.3003859713396665,0.005304022627922414,0.005354350573131792,0.0,0.07003318170732586,0.005304022627922456,0.8680996621503405,0.014862711018052624,0.883428008646691,0.01516581625317706
1.2. Formação Savânica,Mata Atlântica,l2,2019,0.00795407052547645,0.0016875454276210353,0.0023143792663175553,0.0,0.010748424224163758,0.001687545427621038,0.267575313717589,0.020184506918889223,0.324344422787229,0.025486348188324355
3.3. Floresta Plantada,Mata Atlântica,l2,2019,0.046134530646488266,0.020178442679612035,0.0033289404868893507,0.0,0.009153263980685347,0.020178442679612045,0.6266933387495788,0.020161049878673735,0.9007981239602997,0.030020750652862187
2.1. Campo Alagado e Área Pantanosa,Mata Atlântica,l2,2019,0.0048608301355832,-0.0001239880586165424,0.001669960744170411,0.0,0.005108267511920101,0.0001239880586165424,0.46079398163182,0.0598672377639772,0.44904023800961856,0.05706042162687052
2.2. Formação Campestre (Campo),Mata Atlântica,l2,2019,0.030059116004376954,-0.025020725838904724,0.0028212340763466943,0.0,0.003444548277456028,0.02502072583890473,0.6581697561791356,0.07283296951331585,0.11031981200848827,0.010573113153246877
2.6. Outra Formação não Florestal,Mata Atlântica,l2,2019,0.0005711024920693454,-0.0004950430582591693,0.0008059298196321824,0.0,0.00015211886762035232,0.0004950430582591693,0.0,0.0,0.0,0.0
3.1. Pastagem,Mata Atlântica,l2,2019,0.311104683276917,0.04343514076449507,0.005161472689680708,0.0,0.033013221988727914,0.04343514076449512,0.8309308357081544,0.013393012030708914,0.9469419398625012,0.01547148970204687
3.2. Agricultura,Mata Atlântica,l2,2019,0.10075811622815875,4.0283263703292174e-05,0.0034786320905917088,0.0,0.02758122109456962,4.02832637032835e-05,0.8627865731925152,0.025333010241453027,0.8631315167102053,0.025554901316131483
3.4. Mosaico de Usos,Mata Atlântica,l2,2019,0.15581284350657013,-0.05107769540584319,0.004437227754017211,0.0,0.0,0.051077695405843226,1.0,0.026805724639028066,0.6721855897348439,0.017269979272095372
4.2. Infraestrutura Urbana,Mata Atlântica,l2,2019,0.021589296044830692,0.0037725501668227674,0.0016232712424008972,0.0,0.0016625287918224027,0.0037725501668227704,0.8184747859318474,0.03665496909577461,0.9614964566614371,0.04358644257685006
"5.1. Rio, Lago e Oceano",Mata Atlântica,l2,2019,0.020769439799866854,0.0022994674314470295,0.0012775805647913373,0.0,0.0012893806268178265,0.002299467431447027,0.8723755002638564,0.041291148085020914,0.9689596676838127,0.04651135592389808
TOTAL,Mata Atlântica,l2,2019,1.0,0.0,0.03227297930796985,84.21894691028214,8.109307853555462,7.671745236162368,0.8421894691028253,0.018717038945551084,0.8421894691028254,0.01872450796759135
1.1. Formação Florestal,Mata Atlântica,l2,2020,0.30178092322174604,0.004435739929671979,0.0053403164316132325,0.0,0.0698325359185129,0.004435739929671945,0.8714896587143931,0.014900229803620964,0.8842992870904557,0.015158902588426696
1.2. Formação Savânica,Mata Atlântica,l2,2020,0.00789503840470821,0.0017068915291931757,0.0023270624202256936,0.0,0.01081560235138035,0.0017068915291931774,0.259035136284049,0.019492112916728154,0.3150380152089912,0.02480120133419074
3.3. Floresta Plantada,Mata Atlântica,l2,2020,0.046425971598648676,0.02047286572245076,0.003357011162173047,0.0,0.009611563028570885,0.020472865722450766,0.6221362246491013,0.019996905670755818,0.8964850632350506,0.029891059238897566
2.1. Campo Alagado e Área Pantanosa,Mata Atlântica,l2,2020,0.004861287380083018,-0.00011686191531706455,0.001671265247545659,0.0,0.004957504135868519,0.00011686191531706455,0.4775443125110747,0.06326572031028566,0.46606448450554294,0.061032696528857025
2.2. Formação Campestre (Campo),Mata Atlântica,l2,2020,0.02988012045182982,-0.024833010266941857,0.0028013074065802532,0.0,0.003450509810182044,0.024833010266941853,0.6581697561791356,0.07283431663354079,0.11117275397708508,0.010662132964810684
2.6. Outra Formação não Florestal,Mata Atlântica,l2,2020,0.0005720909079433986,-0.0004958998369003377,0.0008065612101223091,0.0,0.00015238214208612138,0.0004958998369003378,0.0,0.0,0.0,0.0
3.1. Pastagem,Mata Atlântica,l2,2020,0.3067610290157619,0.04465023456993668,0.0051420749261891375,0.0,0.03088104053124241,0.044650234569936775,0.8290016255528927,0.01343286101541683,0.9496659653438964,0.015595002679011484
3.2. Agricultura,Mata Atlântica,l2,2020,0.10170356182354462,-0.0006794061085012779,0.003474347680551796,0.0,0.027242609529369632,0.0006794061085013126,0.8651678435887521,0.025360463423078874,0.8593882985337529,0.025455425638396628
3.4. Mosaico de Usos,Mata Atlântica,l2,2020,0.1575718213310043,-0.0511347680437702,0.004406797985691247,0.0,0.0,0.05113476804377025,1.0,0.026763299809211903,0.6754827886621062,0.01731702960989731
4.2. Infraestrutura Urbana,Mata Atlântica,l2,2020,0.021692288996756844,0.0039206457732573535,0.0016480732400175713,0.0,0.0018252794997081628,0.003920645773257354,0.8112951301164483,0.036360450640760954,0.9579279185340686,0.04367182066855004
"5.1. Rio, Lago e Oceano",Mata Atlântica,l2,2020,0.02085586686797729,0.0020735686469207826,0.0012375077810650606,0.0,0.0012714252692257663,0.002073568646920782,0.8818426524380268,0.04167374030883591,0.9695187623397723,0.046650045630028454
TOTAL,Mata Atlântica,l2,2020,1.0,0.0,0.032212325491775,84.27198277204957,8.00202261080734,7.725994617143081,0.8427198277204992,0.018773330636653863,0.8427198277204996,0.018795270133281538
1.1. Formação Florestal,Mata Atlântica,l2,2021,0.304373309012948,0.0018411476711298475,0.005375650881201492,0.0,0.07336643159746614,0.0018411476711298613,0.87419155879499,0.014947463984160253,0.8794795249370155,0.015050087223017037
1.2. Formação Savânica,Mata Atlântica,l2,2021,0.008007891505591249,0.0016724488103426853,0.0023294871466618895,0.0,0.010920632184097945,0.001672448810342687,0.2631700260939115,0.019803982195003005,0.3181331080426746,0.024764896405687895
3.3. Floresta Plantada,Mata Atlântica,l2,2021,0.04760019899684498,0.01931480574427137,0.003367723240734488,0.0,0.01087943823705978,0.019314805744271385,0.630060179199379,0.020204280308298326,0.885720664342381,0.029340301171853305
2.1. Campo Alagado e Área Pantanosa,Mata Atlântica,l2,2021,0.004551663495695538,0.00023150044273943836,0.0017109858245026542,0.0,0.0050425529436739485,0.00023150044273943706,0.4244861873839295,0.05853936021678148,0.44607581948416886,0.06120906999848554
2.2. Formação Campestre (Campo),Mata Atlântica,l2,2021,0.029746630247660083,-0.024797787986557313,0.002781883204352082,0.0,0.0034544163091281156,0.024797787986557324,0.6509874303047228,0.07188114102722062,0.10830248938170459,0.010383614478833613
2.6. Outra Formação não Florestal,Mata Atlântica,l2,2021,0.0006857998154152555,-0.0006428895510724138,0.0007744964028629213,0.0,8.5820528685683e-05,0.0006428895510724139,0.0,0.0,0.0,0.0
3.1. Pastagem,Mata Atlântica,l2,2021,0.3005395885210199,0.04664572655755597,0.005191540797942054,0.0,0.030313083953766973,0.046645726557556055,0.8219905455377549,0.01343136902350836,0.9495689002188689,0.01576644927290858
3.2. Agricultura,Mata Atlântica,l2,2021,0.1017391104812385,-0.00032755176106376467,0.003484894090740008,0.0,0.027503525064213413,0.0003275517610637768,0.8643964977399455,0.025290010765778127,0.8616135503193046,0.025493672012662234
3.4. Mosaico de Usos,Mata Atlântica,l2,2021,0.16034020951465514,-0.05032221076797519,0.004345239246092226,0.0,0.0,0.05032221076797522,1.0,0.026550163178328923,0.686153517447064,0.01745905389893272
4.2. Infraestrutura Urbana,Mata Atlântica,l2,2021,0.021703533481873382,0.004094893194439913,0.0016653132318895777,0.0,0.0018273459921496135,0.004094893194439914,0.8058576884026302,0.03610434999689035,0.9579021085742606,0.04370036451232614
"5.1. Rio, Lago e Oceano",Mata Atlântica,l2,2021,0.02071206492706216,0.002289917646189445,0.0012899916281157325,0.0,0.0014073608498837362,0.0022899176461894447,0.8698547804912918,0.04112235230741786,0.9660255784529506,0.04660097810417384
TOTAL,Mata Atlântica,l2,2021,1.0,0.0,0.03231720569509512,84.15092561032684,8.240030383006268,7.609044006666876,0.8415092561032722,0.018782740522538706,0.8415092561032723,0.01880843311601871
1.1. Formação Florestal,Mata Atlântica,l2,2022,0.3039946673935996,0.0028272982302393543,0.005441622148029665,0.0,0.07439959301192867,0.0028272982302393057,0.869542929709027,0.014915650572165262,0.8776301017879384,0.015089284076464784
1.2. Formação Savânica,Mata Atlântica,l2,2022,0.008269456894089283,0.0014891150188820791,0.0023585501012211383,0.0,0.011326447328594547,0.0014891150188820791,0.2670711711749271,0.0208273775475208,0.31516377232159637,0.02540269232585681
3.3. Floresta Plantada,Mata Atlântica,l2,2022,0.048383187402416344,0.018968180806908458,0.003378666707084772,0.0,0.011425058694756976,0.018968180806908458,0.6335529505862374,0.020369838042174123,0.8819315209668638,0.029348764005706546
2.1. Campo Alagado e Área Pantanosa,Mata Atlântica,l2,2022,0.004966656021340627,-0.00017888285546541162,0.001801427671798276,0.0,0.00567240835308748,0.00017888285546541205,0.40761517342577025,0.057821919156696606,0.3929341957538458,0.0547719516786377
2.2. Formação Campestre (Campo),Mata Atlântica,l2,2022,0.02974410637605629,-0.024770108018196756,0.0028060403172362526,0.0,0.003741971316885068,0.024770108018196756,0.6238467478610754,0.06947996585551403,0.10432361490997406,0.010114534215164782
2.6. Outra Formação não Florestal,Mata Atlântica,l2,2022,0.0006892858926838653,-0.0006461575056560169,0.0007787630514472513,0.0,8.625677405569683e-05,0.0006461575056560169,0.0,0.0,0.0,0.0
3.1. Pastagem,Mata Atlântica,l2,2022,0.29805381017053884,0.04763985380434135,0.005262807074196733,0.0,0.03150693122246573,0.047639853804341326,0.8166199556952793,0.013443060873362911,0.9471455654191461,0.01587586565387804
3.2. Agricultura,Mata Atlântica,l2,2022,0.10208410449634168,9.743043437828065e-05,0.003475606310976551,0.0,0.027095000078599052,9.743043437827892e-05,0.8664638333831124,0.025306943900836792,0.8672907980518636,0.02553308181646028
3.4. Mosaico de Usos,Mata Atlântica,l2,2022,0.16047669573523082,-0.051341801072858455,0.00436844179101322,0.0,0.0,0.051341801072858476,1.0,0.026601123734252077,0.6800669353413965,0.017341594504411712
4.2. Infraestrutura Urbana,Mata Atlântica,l2,2022,0.021977138694064258,0.0039008374047462806,0.0016666764022026212,0.0,0.001995684084585163,0.003900837404746279,0.8107008280580328,0.036326256914208314,0.9545963623298205,0.04348053851596183
"5.1. Rio, Lago e Oceano",Mata Atlântica,l2,2022,0.021360890923643273,0.0020142337526808263,0.0012869612508871785,0.0,0.0016646612344958442,0.002014233752680828,0.8782224946670791,0.04148266440742042,0.9610348360364194,0.0460536977786757
TOTAL,Mata Atlântica,l2,2022,1.0,0.0,0.03262556282609366,83.86060444980963,8.44570060497271,7.69369494521766,0.8386060444981004,0.018819969257812586,0.8386060444981007,0.018850628002723697
1.1. Formação Florestal,Mata Atlântica,l2,Todos,0.2957636984135911,0.004514510538912206,0.0008799730449930292,0.0,0.07195595583752668,0.0045145105389111095,0.8651500933119818,0.00240438968907066,0.8783556666631025,0.00244343359087525
1.2. Formação Savânica,Mata Atlântica,l2,Todos,0.007155679601297798,0.002493951461586784,0.00037859442746998687,0.0,0.0100335549305911,0.002493951461586777,0.22165636406858405,0.0027551455568515047,0.2989097130081595,0.003938011084377938
3.3. Floresta Plantada,Mata Atlântica,l2,Todos,0.026992447967569652,0.01631998954541069,0.0004531803971342376,0.0,0.004227117499854188,0.016319989545410543,0.5744051973566829,0.00330115637526339,0.9216981448860636,0.005495745741792352
2.1. Campo Alagado e Área Pantanosa,Mata Atlântica,l2,Todos,0.004478368262974841,0.00023337464063315954,0.00027686273684621713,0.0,0.004974522653350874,0.00023337464063316864,0.4225839518482033,0.00857688550208722,0.4446054498824906,0.008702202147699005
2.2. Formação Campestre (Campo),Mata Atlântica,l2,Todos,0.03221732509989581,-0.02629949882391136,0.0004755104385683695,0.0,0.004180133922692982,0.026299498823911534,0.6468184661269321,0.010960787738413223,0.11881058724674269,0.0017422996531210719
2.6. Outra Formação não Florestal,Mata Atlântica,l2,Todos,0.000591309681297244,-0.00021530794810327788,0.00013715195096264185,0.0,0.0005694003064014157,0.00021530794810327702,0.24282223174263848,0.007220188935181477,0.15440569109735727,0.004922550490294211
3.1. Pastagem,Mata Atlântica,l2,Todos,0.3646938540122133,0.053320221840683225,0.0009490867486733787,0.0,0.04540190313518244,0.05332022184068452,0.8181372881925489,0.001962713559585276,0.9377534024282257,0.002285915713898459
3.2. Agricultura,Mata Atlântica,l2,Todos,0.08846199458344302,-0.01185604006799929,0.0006444097600449578,0.0,0.02606248755291063,0.011856040067999077,0.8298925474020681,0.00440709022332301,0.7186669375742014,0.0037412209701246347
3.4. Mosaico de Usos,Mata Atlântica,l2,Todos,0.14438625786991852,-0.0448642224455306,0.0006876757077082414,0.0,0.0,0.04486422244553098,1.0,0.004386244164960783,0.6892763680741137,0.002913086159993528
4.2. Infraestrutura Urbana,Mata Atlântica,l2,Todos,0.01547135408085516,0.00501082246267266,0.00027442790747866285,0.0,0.0010588085999482279,0.005010822462672751,0.7295098618609684,0.005742162009719989,0.9657816441141871,0.007910871652345686
"5.1. Rio, Lago e Oceano",Mata Atlântica,l2,Todos,0.01978771042716201,0.0013421987956458302,0.0002036292276922547,0.0,0.00211374799725781,0.0013421987956458471,0.8864608092265202,0.006958686909114463,0.9465893741209114,0.007475571335275878
TOTAL,Mata Atlântica,l2,Todos,1.0,0.0,0.005360502347571979,83.14761144965988,8.528881621785816,8.32350692855448,0.8314761144967819,0.002858771611324063,0.8314761144967983,0.0028527576118727513
1. Floresta,Mata Atlântica,l1,1985,0.31601557542296355,0.014877964263520553,0.0059942857512987795,0.0,0.07829021123059998,0.01487796426352056,0.8367357974712759,0.013752613059242877,0.8761291890030828,0.01450979451130234
2. Formação Natural não Florestal,Mata Atlântica,l1,1985,0.04322440038552707,-0.029998418917040075,0.0036426288862621593,0.0,0.009768710620851377,0.029998418917040075,0.6306999732259236,0.047814098707669624,0.1929841960480811,0.012762737200777086
3. Agropecuária,Mata Atlântica,l1,1985,0.6151504955845514,0.00839400003218313,0.006827694917615346,0.0,0.1269715157749287,0.008394000032183158,0.8847239316120447,0.0086360015120869,0.8967963801652524,0.008678650070373549
4. Área não Vegetada,Mata Atlântica,l1,1985,0.008140926939779627,0.006804268210401604,0.001833696224470765,0.0,0.00038666836432555904,0.006804268210401603,0.5317824677264567,0.03068174024389617,0.9762515763139851,0.06133374411996802
5. Corpo D'água,Mata Atlântica,l1,1985,0.017468601667182324,-7.781358906521255e-05,0.0012700402698069347,0.0,0.0032008135133565,7.781358906521277e-05,0.9079738796488444,0.047838885263229596,0.9039293254424436,0.04787336305383708
TOTAL,Mata Atlântica,l1,1985,1.0,0.0,0.019568346049453983,86.06148077418639,10.930895975203105,3.0076232506105303,0.8606148077418673,0.011858470916549454,0.8606148077418674,0.011811252855814686
1. Floresta,Mata Atlântica,l1,1986,0.31608843669365994,0.011382438482379138,0.005867352785364417,0.0,0.07896183494528564,0.01138243848237902,0.8446782300023501,0.013770594422632159,0.8750953439308947,0.014293362961527837
2. Formação Natural não Florestal,Mata Atlântica,l1,1986,0.04147094718489944,-0.02852664609304013,0.0035344492732579448,0.0,0.009614564942060366,0.028526646093040113,0.6286178421750803,0.04692026467889938,0.19621009822973184,0.012766426186705369
3. Agropecuária,Mata Atlântica,l1,1986,0.6158929717168099,0.010739480582031849,0.006685851131247228,0.0,0.12059252523651787,0.01073948058203189,0.8866389014171034,0.008518796213443355,0.9020994468402804,0.008600550809503886
4. Área não Vegetada,Mata Atlântica,l1,1986,0.008378227363625063,0.007033654444932048,0.0018198999490526902,0.0,0.0003786067879090506,0.007033654444932046,0.5313383577288929,0.02966330358035134,0.9774053166930746,0.05942327510820607
5. Corpo D'água,Mata Atlântica,l1,1986,0.018169417041009963,-0.0006289274163029262,0.0012756698624447269,0.0,0.00264520882214761,0.0006289274163029275,0.9245970643139391,0.04826075721697798,0.8925924908338031,0.04633146287883395
TOTAL,Mata Atlântica,l1,1986,1.0,0.0,0.019183223001367006,86.4748056123697,10.609637036696027,2.9155573509342996,0.8647480561237005,0.011758657442527768,0.8647480561237008,0.011684098716913335
